RMS,Spectral Slope,Zero Crossings,MFCC(2),Spectral RollOff,MFCC(4),MFCC(13),MFCC(11),MFCC(1),MFCC(12),Spectral Spread,Class
-29.702,-3.21E-07,0.049328,4.6449,247,0.471,-0.10529,0.048357,-29.48,0.15796,411.51,'music'
-10.445,-3.28E-06,0.095726,2.9401,527,1.8906,-0.11764,-0.22013,-22.157,0.42076,994.65,'speech'
-16.594,-1.69E-06,0.089133,1.1513,1143,0.90119,0.0458,-0.091168,-22.93,0.12039,1122.3,'music'
-10.657,-1.31E-06,0.011477,0.91277,796,0.95374,-0.0043204,0.020368,-25.689,-0.010809,319.14,'music'
-11.209,-1.34E-06,0.016117,3.7854,133,0.69707,0.42162,0.076185,-27.579,0.17876,110.82,'music'
-10.052,-3.41E-06,0.07619,2.948,547,1.7396,0.078291,-0.50097,-22.325,0.37487,911.02,'speech'
-10.16,-2.78E-06,0.11404,0.46853,945,1.7662,-0.024513,-0.14975,-22.455,0.26447,774.29,'speech'
-16.813,-9.99E-07,0.048107,1.5418,1180,0.89419,0.02918,-0.23326,-26.46,-0.24722,673.39,'speech'
-24.948,-5.82E-07,0.04884,3.1732,607,-0.054545,-0.12472,0.093662,-26.247,0.22844,600.58,'speech'
-15.058,-2.30E-06,0.098901,2.3408,728,1.2131,0.20656,0.37472,-22.18,0.29507,926.36,'music'
-13.341,-2.14E-06,0.06569,1.5501,786,1.3867,0.23031,-0.17842,-22.884,0.30334,863.67,'music'
-14.295,-1.72E-06,0.060806,2.4186,577,0.84771,-0.14577,-0.21854,-23.207,-0.16845,543.55,'music'
-25.366,-4.43E-07,0.044444,3.0964,714,0.3214,0.046659,0.076057,-28.195,0.063992,462.21,'music'
-11.503,-3.63E-06,0.081807,2.4824,514,1.7794,0.13908,-0.42386,-21.856,-0.093029,977.34,'speech'
-24.984,-4.55E-07,0.04884,4.2293,339,0.98397,-0.86136,-0.37525,-28.861,-0.25958,716.87,'music'
-25.424,-1.62E-07,0.040049,1.6893,1163,0.11782,0.016019,-0.042479,-29.658,-0.15191,705.28,'speech'
-23.008,-7.02E-07,0.047131,3.8265,417,-0.27943,-0.064174,0.10957,-26.502,0.3017,473.19,'speech'
-11.369,-3.43E-06,0.11551,2.7366,511,1.1707,0.088306,-0.51932,-21.597,0.063338,972.78,'speech'
-20.791,-8.30E-07,0.032723,3.5403,374,0.68281,0.25139,-0.18925,-26.604,0.030051,326.46,'music'
-14.252,-1.81E-06,0.056899,3.319,464,2.0647,0.069356,-0.082653,-24.022,0.23339,807.86,'speech'
-12.47,-1.29E-06,0.074237,-0.43343,767,2.0444,0.099701,-0.029561,-25.665,0.12989,1033.9,'music'
-42.425,-1.07E-07,0.18706,1.5703,1310,-0.067154,0.050538,-0.01291,-29.155,0.022651,2078.6,'speech'
-18.249,-1.78E-06,0.081074,3.4986,389,-0.17006,-0.23729,-0.5038,-23.629,-0.52648,465.87,'speech'
-21.833,-7.75E-07,0.029792,3.6982,304,0.42484,0.030058,-0.12045,-26.948,-0.17353,281.6,'music'
-11.043,-4.06E-06,0.048107,3.8449,385,0.69024,-0.035759,0.031341,-21.447,0.067706,766.99,'speech'
-13.887,-2.21E-06,0.081074,2.8535,477,0.74012,-0.62832,0.089817,-22.9,-0.41516,794.59,'music'
-13.555,-2.06E-06,0.18413,1.1622,1182,0.52577,-0.087502,-0.10904,-21.192,0.13452,1649.1,'music'
-23.115,-3.67E-07,0.025641,2.122,717,0.30298,-0.004696,0.00063351,-28.464,-0.23868,391.21,'music'
-10.563,-3.32E-06,0.0779,2.5244,608,2.1261,0.21079,-0.021624,-21.878,0.172,792.42,'speech'
-41.769,-1.23E-07,0.19805,1.2756,1287,0.27686,-0.078431,-0.10716,-28.643,-0.20826,2192.9,'speech'
-26.948,-4.41E-07,0.17607,0.76457,1052,0.70519,0.22913,-0.035992,-25.658,-0.2932,1889.9,'speech'
-12.187,-1.98E-06,0.071306,2.2737,534,1.5519,0.36135,-0.45791,-22.966,0.43077,856.97,'speech'
-14.491,-2.41E-06,0.079853,4.4452,314,-0.33902,0.24493,0.19361,-23.496,0.18381,591.1,'speech'
-26.966,-2.44E-07,0.0004884,0.68738,1302,0.083335,0.09179,0.038855,-27.677,-0.066528,833.01,'speech'
-36.567,-2.20E-07,0.15385,1.4011,1156,0.11294,0.061105,-0.14583,-27.407,-0.10883,1633,'music'
-22.806,-7.27E-07,0.042247,3.143,546,0.60979,-0.55727,0.054687,-26.007,0.021533,632.62,'music'
-14.188,-2.12E-06,0.25812,0.69944,1293,1.1805,0.14827,0.079961,-21.231,0.021857,1762.7,'speech'
-26.673,-6.22E-07,0.044444,1.5438,519,1.784,0.12505,-0.35392,-26.974,-0.25288,1244.5,'speech'
-13.279,-2.61E-06,0.14896,1.2916,868,1.0903,0.49312,0.063819,-21.517,0.17673,988.53,'speech'
-20.548,-6.84E-07,0.10989,1.7275,1186,0.74036,-0.12371,-0.27668,-24.631,-0.32722,1277,'music'
-9.5538,-4.64E-06,0.060073,4.053,479,0.42149,0.13913,-0.31424,-21.165,0.57593,701.57,'speech'
-38.722,-1.41E-07,0.18315,1.2915,1297,0.247,0.041955,0.18083,-28.428,-0.19716,2415.5,'speech'
-20.148,-6.54E-07,0.10794,1.564,1169,0.95576,0.023226,0.00029247,-25.543,-0.89855,1337.6,'speech'
-27.144,-5.68E-07,0.20611,1.1958,850,1.4594,0.1417,-0.35603,-25.357,-0.46644,1828.2,'speech'
-20.509,-1.00E-06,0.054945,2.1492,958,0.43772,-0.076786,0.04319,-24.36,0.33819,830.71,'music'
-15.751,-8.27E-07,0.029792,2.2584,533,2.6545,-0.12116,-0.038429,-26.693,0.26671,975.07,'speech'
-22.359,-7.75E-07,0.10916,2.7726,665,-0.46951,0.15975,-0.34411,-24.739,0.015877,872.35,'speech'
-40.832,-1.12E-07,0.22149,0.78178,1309,0.070523,0.028549,-0.17949,-28.634,-0.034394,2527.9,'speech'
-15.261,-2.59E-06,0.15653,1.621,541,1.7591,0.13563,-0.18508,-22.324,-0.046864,1577.7,'speech'
-22.353,-8.75E-07,0.16239,1.1284,543,2.1831,0.15628,-0.6686,-26.554,-0.52716,1094.9,'music'
-14.105,-1.14E-06,0.07619,1.5495,1339,-0.29419,-0.051679,-0.70563,-24.205,-0.46164,1132.7,'music'
-17.257,-1.02E-06,0.070085,1.4428,816,1.1505,0.22359,-0.12181,-24.779,-0.21863,1391,'music'
-22.505,-7.01E-07,0.047131,4.4035,335,0.84681,-0.23529,-0.19491,-26.851,0.1067,469.9,'music'
-14.864,-1.32E-06,0.099634,1.7152,1104,0.30498,-0.066007,0.13222,-23.235,-0.22633,1149.6,'music'
-10.806,-5.34E-06,0.11087,2.873,468,1.713,-0.14908,-0.12035,-20.266,0.00059103,1212.1,'speech'
-13.902,-1.18E-06,0.07033,2.5819,920,0.31388,-0.19664,0.49197,-24.832,-0.062703,536.72,'music'
-17.104,-9.43E-07,0.03663,3.0982,418,0.69794,-0.027379,-0.060077,-26.418,0.27667,297.02,'music'
-22.266,-8.86E-07,0.095971,3.7523,388,-0.14348,-0.18259,0.072752,-25.703,0.035866,504.69,'speech'
-32.896,-3.18E-07,0.13602,2.5754,1111,0.12681,0.069701,0.1122,-27.028,-0.20981,1165.9,'speech'
-16.351,-2.15E-06,0.12576,2.2479,548,2.8119,0.12238,-0.65318,-23.54,0.16278,1680.7,'speech'
-12.493,-2.55E-06,0.10085,1.9073,614,1.6637,-0.47357,-0.55411,-22.182,-0.71972,1073.3,'music'
-24.184,-2.10E-07,0.21685,-0.024669,1508,0.04752,0.24354,-0.011572,-25.354,0.23,3831.2,'speech'
-12.396,-1.87E-06,0.040781,1.6067,1212,-0.035344,0.19301,-0.18755,-23.939,-0.041501,771.61,'music'
-11.004,-3.53E-06,0.21954,2.1788,1123,-0.18694,0.011769,-0.07707,-20.333,0.33999,1088.7,'speech'
-16.983,-1.57E-06,0.086447,2.6837,797,0.4959,-0.1022,-0.074378,-23.114,0.0025321,748.7,'music'
-15.982,-1.14E-06,0.13089,2.3536,1388,-0.014635,-0.098144,0.13591,-23.4,0.32516,1507.2,'music'
-12.423,-2.29E-06,0.08083,0.91924,995,0.56002,-0.24999,0.047799,-21.788,-0.43779,1335.1,'speech'
-20.594,-1.15E-06,0.07326,2.7368,853,-0.39728,-0.2503,-0.51086,-24.113,0.49341,783.19,'music'
-12.962,-1.49E-06,0.12552,-0.93469,1182,0.63996,0.027183,-0.26314,-22.688,-0.3818,2449,'speech'
-14.726,-2.43E-06,0.11917,2.656,594,0.22144,0.13075,0.0099722,-21.384,-0.054481,1067.1,'music'
-26.166,-3.70E-07,0.054457,4.5038,221,0.88874,0.36447,0.38316,-29.973,0.57272,433.59,'music'
-17.368,-2.15E-06,0.0779,1.5452,1006,0.72293,0.10123,0.14068,-22.257,0.29039,960.16,'music'
-14.739,-1.59E-06,0.07033,3.2861,585,-0.90287,-0.11204,-0.17451,-23.805,0.2078,681.98,'speech'
-17.078,-1.72E-06,0.10354,2.712,527,0.13297,-0.52197,-0.2111,-23.16,-0.26803,1031,'music'
-12.962,-2.70E-06,0.1177,1.7604,1056,0.53073,0.10124,0.0022339,-20.913,-0.13235,1136.7,'music'
-9.7476,-3.12E-06,0.046154,1.7398,641,1.2721,0.043207,0.10632,-21.75,-0.03842,788.05,'speech'
-27.121,-5.16E-07,0.068376,2.0337,882,0.7425,-0.16798,-0.14959,-26.088,-0.33746,683.85,'speech'
-17.594,-1.13E-06,0.1488,1.0987,1011,-0.10866,0.54216,0.15338,-23.547,0.38677,1769.2,'music'
-16.532,-1.23E-06,0.037851,1.7092,1138,0.21903,-0.025119,0.30219,-24.227,0.37234,932.68,'music'
-16.65,-1.37E-06,0.10623,1.9837,752,0.96186,-0.17395,-0.0085378,-23.511,-0.16117,1033,'music'
-14.594,-8.83E-07,0.20391,0.85189,1045,1.484,-0.40703,0.62289,-25.774,-0.32423,1736.3,'music'
-16.886,-1.25E-06,0.077656,1.4544,467,1.8599,0.32461,-0.40038,-26.845,-0.40739,433.4,'music'
-32.623,-1.30E-07,0.0004884,3.2394,277,0.5944,-0.052918,-0.05837,-32.655,0.12428,166.31,'speech'
-16.797,-9.76E-07,0.046154,2.1934,1310,0.56958,0.062952,0.095612,-25.287,-0.089563,783.45,'music'
-17.708,-1.35E-06,0.050305,2.9604,641,0.46414,0.23563,-0.10148,-24.2,0.09517,522.48,'music'
-24.701,-1.93E-07,0.0014652,0.066484,1535,1.2598,-0.50665,-0.076879,-29.177,0.4981,1034.6,'music'
-13.368,-3.48E-06,0.089621,4.0053,431,0.57156,0.19877,0.050553,-21.765,0.20511,733.68,'speech'
-16.872,-1.12E-06,0.05177,2.2787,968,0.47757,0.046217,0.1287,-24.693,0.18662,686.59,'music'
-21.896,-4.51E-07,0.026862,1.0889,681,1.0744,-0.077675,-0.011801,-28.338,0.17337,374.74,'speech'
-22.565,-4.87E-07,0.059096,2.6068,1211,0.046151,0.37755,0.10268,-26.435,-0.11283,953.49,'speech'
-10.129,-5.07E-06,0.11966,2.2739,551,1.0638,0.10285,-0.055837,-20.161,0.34004,1032.8,'speech'
-18.494,-6.96E-07,0.089621,1.5868,1675,0.15418,0.010542,-0.24015,-23.81,0.040653,2265,'music'
-19.969,-1.01E-06,0.066178,4.9088,293,0.32716,0.015639,-0.19835,-25.98,0.39723,517.88,'music'
-22.25,-7.33E-07,0.052747,0.025181,1068,0.29621,0.33311,0.074637,-24.917,0.23185,1221.7,'speech'
-19.457,-1.23E-06,0.10208,1.8846,1032,0.40979,-0.041305,-0.081224,-22.957,-0.096329,1121.2,'music'
-27.355,-1.73E-07,0.13333,0.31576,1669,0.032558,-0.069505,-0.07801,-28.751,-0.39328,1793.2,'speech'
-15.377,-2.16E-06,0.10745,2.1784,607,1.5818,0.048047,-0.37395,-22.652,-0.12063,1080.2,'speech'
-10.583,-3.23E-06,0.071551,2.5954,467,0.15136,-0.042036,0.33261,-21.679,-0.0029312,798.43,'speech'
-21.069,-8.12E-07,0.075214,2.2361,693,0.54713,0.50458,-0.36331,-25.31,0.16672,702.46,'music'
-25.895,-4.66E-07,0.04591,3.9265,384,1.0725,-0.14546,0.025045,-28.211,0.015033,372.91,'music'
-19.576,-1.19E-06,0.067155,2.5538,594,1.3768,-0.24155,-0.36471,-24.093,-0.45303,618.97,'music'
-26.952,-3.63E-07,0.096459,1.4548,1085,1.2604,0.47456,-0.50099,-27.057,0.0074816,808.13,'speech'
-12.162,-2.12E-06,0.13309,2.1129,492,2.1587,0.17192,-0.23917,-24.079,0.12222,1339.5,'speech'
-43.344,-7.72E-08,0.25617,1.2467,1449,0.44717,-0.030658,-0.04834,-29.49,-0.16508,2954.5,'speech'
-17.796,-1.10E-06,0.08083,1.6322,792,1.3531,-0.036766,0.12324,-24.018,0.17036,1009.9,'speech'
-16.458,-1.32E-06,0.10696,1.6753,992,0.67124,0.31276,0.08981,-23.517,0.13804,1041.6,'music'
-11.64,-3.19E-06,0.064469,2.5325,674,0.97457,0.00093596,-0.024536,-21.935,0.45933,832.18,'speech'
-13.595,-8.87E-07,0.059829,2.6814,394,0.37031,-1.0953,-0.92666,-26.885,-1.1565,486.77,'music'
-36.826,-1.44E-07,0.15629,2.0865,1191,0.38866,0.10957,-0.10045,-28.869,0.026853,1516.3,'speech'
-11.425,-4.03E-06,0.12137,1.4721,937,0.1422,-0.07422,0.18964,-19.758,0.14528,1416,'music'
-12.629,-3.75E-06,0.076435,2.9188,658,-0.32632,0.50377,0.43159,-21.09,0.61404,981.03,'speech'
-12.887,-1.95E-06,0.026862,3.2968,372,0.91329,0.10405,0.045445,-24.393,0.0085683,279.7,'music'
-33.02,-1.55E-07,0.032479,1.7394,932,0.64571,0.1422,0.16527,-31.628,0.18245,408.98,'speech'
-11.585,-4.70E-06,0.074725,2.975,465,-0.30396,0.22882,-0.22763,-20.239,-0.06313,986.04,'speech'
-24.436,-3.92E-07,0.021734,4.1726,127,1.4013,0.0044127,-0.15587,-30.791,0.017589,165.34,'music'
-15.516,-2.02E-06,0.22589,0.59035,704,1.8437,-0.1042,-0.090588,-22.139,-0.18533,2102.7,'music'
-22.512,-7.43E-07,0.072039,1.8806,675,2.0003,-0.10711,0.12837,-25.82,0.13882,708.47,'speech'
-11.17,-3.45E-06,0.082784,2.5717,658,0.8544,-0.097209,-0.021052,-20.697,0.1143,736.87,'music'
-24.045,-7.57E-07,0.1514,1.8108,578,1.2936,-0.21434,-0.31828,-25.154,-0.68002,1553,'speech'
-16.072,-1.36E-06,0.088645,2.7286,461,2.0273,-0.21663,-0.6529,-24.861,-0.16313,1113.8,'speech'
-20.44,-1.38E-06,0.12503,2.5872,639,0.76969,-0.38936,0.75342,-23.737,0.047466,1322.1,'speech'
-10.467,-2.75E-06,0.071062,4.669,374,0.85127,-0.43642,-0.13966,-22.986,0.17532,500.7,'speech'
-11.549,-3.01E-06,0.099145,0.7658,811,1.873,0.47032,0.18626,-21.851,-0.17786,1170.8,'speech'
-11.306,-5.25E-06,0.1978,2.6509,796,-0.079364,0.067009,-0.065107,-19.611,-0.39607,881.69,'speech'
-21.874,-4.75E-07,0.022466,2.7219,1025,0.077527,0.27305,-0.021826,-28.469,-0.19474,485.01,'speech'
-19.558,-9.70E-07,0.13187,1.3138,1021,0.38132,-0.40811,0.20622,-23.857,-0.088698,1239.2,'music'
-24.001,-2.40E-07,0,1.5694,614,0.49848,0.093324,0.25576,-31.071,0.12753,262.42,'speech'
-20.431,-1.07E-06,0.14188,1.4263,1203,0.60679,-0.22399,0.10264,-23.167,8.87E-05,1515.3,'music'
-21.732,-7.60E-07,0.066178,3.2884,483,1.0797,-0.023238,-0.48383,-26.216,0.12798,818.99,'speech'
-10.003,-4.74E-06,0.072527,2.3369,616,1.4074,0.13449,-0.20496,-20.196,0.35423,1034.7,'speech'
-26.292,-4.02E-07,0.034921,2.0596,671,0.52962,-0.078995,0.075823,-28.194,-0.22347,396.93,'music'
-42.807,-9.46E-08,0.2486,1.1051,1337,0.29997,-0.053702,-0.19409,-29.097,0.05802,2586.3,'speech'
-13.165,-1.42E-06,0.030037,4.7879,171,1.0233,0.16257,-0.20764,-26.518,0.055605,235.68,'music'
-20.656,-9.96E-07,0.12039,2.6076,550,1.2547,-0.00052226,-0.067786,-24.331,-0.33983,1144.7,'music'
-14.725,-1.87E-06,0.09011,3.0921,624,0.47257,0.16912,-0.20841,-23.011,0.053484,665.18,'music'
-22.696,-7.87E-07,0.078388,2.8702,549,2.0675,-0.48769,-0.067928,-25.808,-0.13519,829.7,'music'
-32.752,-1.32E-07,0.0046398,3.4316,296,0.62381,0.19693,0.064373,-32.378,0.31705,199.79,'music'
-22.977,-6.24E-07,0.02735,5.0775,246,0.5285,-0.23456,-0.1459,-28.198,-0.1152,285.09,'music'
-17.956,-1.11E-06,0.20684,0.35147,1012,0.66217,-0.10988,-0.21401,-23.055,-0.41482,1928.1,'music'
-29.216,-2.70E-07,0.063248,1.4971,621,1.2275,-0.28691,0.080725,-28.676,0.27463,680.72,'speech'
-10.739,-2.50E-06,0.10354,1.675,658,1.8199,-0.0353,-0.14235,-22.426,-0.014961,665.3,'speech'
-11.61,-3.30E-06,0.082784,2.3597,1072,0.23107,0.10894,-5.75E-05,-21.083,-0.14147,999.15,'music'
-22.296,-7.41E-07,0.061538,2.2262,640,0.59865,-0.39508,-0.50794,-25.589,-0.74834,556.08,'music'
-10.915,-3.23E-06,0.09304,1.9069,472,1.2812,0.27115,0.18268,-22.325,0.11473,1023,'speech'
-32.725,-1.14E-07,0,3.13,269,0.65366,0.096356,-0.2088,-33.183,0.12828,161.59,'speech'
-15.837,-1.84E-06,0.098413,2.4853,810,0.26877,0.084972,-0.15758,-22.65,0.017604,807.35,'music'
-18.049,-5.73E-07,0.068376,1.8681,1379,0.67105,0.0042534,-0.02241,-26.504,-0.097869,1050,'music'
-43.786,-7.77E-08,0.16532,1.4447,1364,-0.083363,-0.19535,-0.17868,-29.825,-0.059515,2343.8,'speech'
-16.33,-1.63E-06,0.07619,2.6739,666,1.0548,-0.60206,0.095724,-23.491,0.24541,694.37,'music'
-21.671,-8.17E-07,0.086447,1.2111,718,2.4449,-0.0038755,0.5345,-25.685,-0.29171,1229.8,'speech'
-17.097,-7.89E-07,0.088645,2.3376,591,0.89521,0.80321,-0.74453,-26.798,-0.20237,909.01,'music'
-43.997,-9.77E-08,0.22198,1.1619,1286,0.16708,-0.099678,-0.0013352,-28.981,0.048327,2569.3,'speech'
-15.405,-2.18E-06,0.11282,2.0003,820,0.68271,-0.057918,-0.17366,-21.779,-0.25613,1096.7,'music'
-14.93,-9.63E-07,0.1138,1.7177,1153,1.3295,-0.14262,0.32522,-25.615,0.29749,525.2,'speech'
-11.317,-3.42E-06,0.038584,4.0692,398,0.50531,0.24707,-0.033776,-22.337,0.15315,570.28,'speech'
-9.4132,-3.88E-06,0.13871,0.5248,730,1.5893,-0.69921,-0.6363,-21.255,-1.3626,1157.9,'speech'
-20.578,-7.36E-07,0.050549,2.0308,814,2.2494,0.52422,-0.35373,-26.609,0.095428,609.9,'speech'
-23.068,-5.94E-07,0.10818,1.2545,1211,2.4484,0.42914,0.36898,-25.926,-0.84117,1632.1,'speech'
-22.601,-1.32E-06,0.12088,1.6575,675,2.3408,-0.035081,-0.27267,-23.83,0.23046,1791.6,'speech'
-16.499,-1.41E-06,0.14579,1.1583,1166,0.64374,-0.31254,0.14947,-22.308,-0.20097,1474.5,'music'
-16.111,-1.77E-06,0.11049,2.3616,613,0.98334,-0.11608,-0.5755,-23.009,-0.22579,975.2,'music'
-20.116,-9.63E-07,0.10842,3.1532,481,1.2331,-0.41571,0.56067,-24.788,-0.18346,1016.7,'speech'
-17.326,-1.62E-06,0.064469,3.0025,838,0.22477,0.068269,0.031961,-23.091,0.074524,723.14,'music'
-27.773,-1.80E-07,0,1.1255,969,0.99225,-0.05273,0.28591,-30.974,-0.0044943,400.11,'speech'
-19.848,-1.04E-06,0.061538,1.5237,1036,0.60865,0.15934,0.099118,-24.299,0.17204,887.71,'music'
-11.46,-4.86E-06,0.034921,4.7804,368,1.3417,0.56017,0.11657,-21.68,-0.25565,620.74,'speech'
-10.519,-4.91E-06,0.069597,2.0758,656,1.7797,-0.034632,-0.027734,-20.391,-0.33371,1014.9,'speech'
-17.215,-7.10E-07,0.046154,2.9244,485,1.739,-0.40819,-0.29486,-26.949,-0.17139,529.33,'speech'
-16.137,-1.50E-06,0.062759,4.0675,454,2.4719,-0.024338,-0.16421,-25.042,-0.13052,977.71,'speech'
-26.758,-4.86E-07,0.037851,3.6567,284,-0.66242,-0.24749,0.32963,-28.263,0.14305,375.88,'music'
-15.423,-1.13E-06,0.049573,4.0223,291,0.099373,-0.18001,-0.12792,-25.924,-0.31356,452.08,'music'
-11.053,-3.14E-06,0.045665,2.893,570,1.2748,-0.12291,-0.11631,-21.841,0.28384,571.71,'music'
-20.576,-8.43E-07,0.042491,4.3103,326,0.98253,-0.074748,-0.38148,-26.367,-0.17622,415.88,'music'
-13.011,-3.05E-06,0.14335,1.6017,923,0.51887,-0.27291,0.30597,-20.762,0.28952,1544.8,'music'
-21.707,-4.73E-07,0.12772,0.87894,1487,0.50951,-0.23628,0.30979,-25.584,0.74795,1547.9,'music'
-35.885,-2.49E-07,0.18266,1.5103,1068,0.24894,0.025367,-0.056687,-26.934,-0.16665,1769.8,'speech'
-19.397,-1.28E-06,0.093773,2.6283,543,0.95318,-0.087151,0.17625,-23.829,-0.0635,885.65,'music'
-10.564,-3.79E-06,0.064225,3.4948,583,0.69257,-0.11906,0.20821,-21.631,0.71322,735.83,'speech'
-46.172,-6.87E-08,0.21514,1.5618,1350,0.14513,-0.045777,-0.060466,-30.14,-0.29518,2337.7,'speech'
-17.705,-2.21E-06,0.10549,3.5316,443,0.13146,-0.11251,0.21968,-22.965,0.071179,640.32,'speech'
-13.843,-4.06E-06,0.081319,3.9323,400,0.90876,-0.57639,-0.016801,-21.353,0.41464,882.1,'speech'
-25.045,-2.51E-07,0.27497,1.6268,1544,1.0455,0.18664,0.24442,-26.565,-0.33567,2890,'speech'
-13.296,-2.08E-06,0.053236,2.4187,894,0.48591,-0.15616,-0.014181,-22.44,0.081503,709.66,'music'
-19.211,-8.82E-07,0.074237,2.4261,600,1.6396,-0.12397,-0.40442,-25.235,-0.46332,527.57,'music'
-23.448,4.76E-07,0.48547,-0.050823,1770,-0.12949,0.017676,0.059958,-28.417,0.13966,6680.8,'speech'
-11.754,-2.78E-06,0.10379,1.9713,1159,0.41339,-0.020907,0.050608,-20.664,0.33463,1231,'music'
-26.182,-4.88E-07,0.068376,2.4324,697,0.75375,-0.30558,-0.18219,-26.434,-0.45787,737.25,'music'
-16.329,-1.44E-06,0.040049,3.1351,449,0.66415,-0.05571,-0.055244,-25.068,0.26959,400.95,'music'
-16.452,-1.59E-06,0.098168,1.5856,972,0.67975,0.42031,-0.19973,-22.854,0.14943,1005.9,'music'
-23.773,-2.74E-07,0,1.495,716,0.8688,0.072938,0.23333,-30.401,-0.091126,309.37,'speech'
-9.1343,-1.98E-06,0.02149,1.977,577,0.36228,0.2307,-0.0027557,-24.078,0.3788,257.1,'music'
-40.433,-1.03E-07,0.20464,0.83114,1341,0.31599,0.11896,-0.060946,-28.877,-0.13157,2626.7,'speech'
-21.189,-1.21E-06,0.15409,1.7001,850,1.415,-0.087317,-0.073704,-23.683,-0.47293,1300.3,'speech'
-27.107,-1.61E-07,0.010745,2.2073,657,0.44053,-0.058587,0.020635,-30.328,-0.12115,371.06,'speech'
-25.428,-3.64E-07,0.049328,1.8286,735,0.428,0.031414,-0.018687,-28.742,-0.18559,362.05,'music'
-22.733,-6.02E-07,0.039072,4.6971,216,1.0901,0.0077064,-0.03755,-28.384,0.14587,276.58,'music'
-13.302,-8.72E-07,0.29744,-0.74774,1314,0.33391,0.099492,-0.30676,-22.32,-0.11875,4032.2,'speech'
-14.522,-2.73E-06,0.21026,1.4243,694,1.7107,-0.59198,-0.019987,-21.337,-0.35844,1861.6,'music'
-16.667,-1.43E-06,0.086203,2.5066,1020,-0.10872,0.013678,0.4617,-23.785,0.35509,857.75,'music'
-14.605,-2.45E-06,0.11331,1.8845,1052,0.16374,-0.10737,-0.085901,-22.011,-0.24741,1068.1,'music'
-15.444,-1.30E-06,0.13211,2.2569,865,0.23331,-0.15565,-0.21,-23.893,-0.41313,1071.4,'music'
-13.103,-2.22E-06,0.034921,2.6131,719,0.68799,0.077273,-0.043381,-24.234,0.20349,377.62,'music'
-20.742,-5.30E-07,0.14408,1.2618,724,1.4239,0.25429,-0.17264,-27.583,-0.66822,1224.9,'music'
-16.654,-1.18E-06,0.095971,1.973,1034,-0.10791,-0.28981,-0.38092,-23.524,-0.43537,1059.6,'music'
-12.486,-2.13E-06,0.11697,0.33989,1198,1.655,0.04584,-0.0045612,-21.781,0.027643,1970.7,'speech'
-30.272,-1.97E-07,0.040049,1.3166,995,0.47699,-0.04622,0.0070256,-30.071,-0.15399,499.36,'speech'
-19.321,-1.30E-06,0.079121,2.3626,571,1.4584,-0.16465,-0.22156,-24.661,-0.41842,610.03,'music'
-11.862,-2.50E-06,0.096703,1.1469,781,0.93397,-1.2045,-0.33163,-21.893,-0.57543,952.57,'speech'
-13.748,-2.76E-06,0.23712,2.0158,671,1.7645,0.20297,0.091983,-21.479,0.034819,1279.6,'speech'
-18.69,-8.91E-07,0.12943,0.60161,1260,0.74088,0.79261,0.1153,-23.972,0.64576,1522.3,'music'
-16.404,-1.03E-06,0.077656,1.261,1283,0.42443,0.1124,-0.31129,-23.879,0.047045,1163.7,'music'
-25.383,-6.49E-07,0.3033,1.9683,1416,1.8006,0.0022767,0.28514,-25.536,-0.21273,1533.1,'speech'
-17.907,-1.20E-06,0.026374,2.4466,506,2.6374,0.28037,0.85196,-26.604,-0.54015,379.65,'speech'
-14.024,-2.79E-06,0.048107,2.6053,536,2.3663,-0.45158,-0.33217,-22.766,-0.050747,667.87,'speech'
-9.9389,-5.14E-06,0.091575,3.3721,475,0.30597,-0.10071,0.21849,-20.255,0.003727,794.71,'speech'
-17.894,-1.12E-06,0.0442,3.8478,355,1.0007,-0.47687,-0.14516,-25.622,-0.39131,399.63,'music'
-13.169,-2.53E-06,0.053724,3.1776,489,0.048641,-0.06421,-0.078037,-22.552,0.26054,866.06,'speech'
-10.441,-3.98E-06,0.12723,1.3048,667,2.9324,0.25436,0.16048,-21.163,0.067567,1458.8,'speech'
-18.294,-1.14E-06,0.050549,2.8669,560,1.261,-0.29382,0.34383,-24.928,0.18985,508.71,'music'
-23.197,-6.21E-07,0.097436,2.9876,478,-0.49147,-0.027125,0.3981,-26.774,-0.56232,883.29,'music'
-18.42,-1.04E-06,0.059341,4.0641,396,1.1726,0.0050507,0.10537,-25.278,-0.047653,525.55,'music'
-19.297,-9.51E-07,0.067643,2.7217,911,0.45782,-0.043551,0.17487,-24.767,0.12384,661.03,'music'
-13.046,-2.99E-06,0.10305,1.6324,646,1.7663,0.1692,-0.044516,-21.578,0.17402,800.49,'speech'
-21.974,-8.62E-07,0.080098,1.8454,823,0.79762,0.17465,-0.17186,-24.9,0.12013,761.69,'music'
-16.627,-1.67E-06,0.072772,2.2377,619,0.79844,-0.72173,-0.31839,-23.644,-0.94035,1219.7,'music'
-16.56,-2.15E-06,0.19683,0.61623,820,0.10567,0.010455,-0.12651,-21.623,0.21057,1920.2,'music'
-12.892,-3.14E-06,0.063248,1.8551,1076,0.10107,0.080321,-0.044434,-21.157,-0.01948,948.99,'music'
-11.643,-3.45E-06,0.059829,4.7184,345,0.28135,-0.47112,0.42101,-22.331,0.18213,637.46,'speech'
-16.678,-1.33E-06,0.10134,2.5647,552,1.26,-0.045105,-0.31577,-23.759,-0.5498,938.04,'music'
